DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-19,15:30:00,3234,,,,
2021-03-17,15:00:00,3234,5575000000,2919,104764,
2021-09-14,16:30:00,3234,5582000000,2913,104793,
2022-03-17,16:00:00,3234,5513000000,2877,105231,
2022-03-17,16:00:00,3234,,,,
2022-09-14,16:00:00,3234,6443000000,3362,105825,
2023-03-17,15:00:00,3234,6404000000,3342,107056,
2023-06-30,15:00:00,3234,,,,
2023-09-15,15:00:00,3234,6423000000,3352,106869,
2024-01-09,15:00:00,3234,,,,
2024-03-15,15:00:00,3234,6289000000,3282,106859,
2024-07-03,15:00:00,3234,,,,
2024-09-13,15:00:00,3234,6343000000,3310,107275,
2025-03-17,16:00:00,3234,6163000000,3216,107316,
2025-09-12,15:30:00,3234,6093000000,3202,107000,
