DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:30:00,4665,,,,
2021-02-08,15:30:00,4665,3865000000,78.35,,40.0
2021-04-28,16:00:00,4665,,,,
2021-05-14,16:00:00,4665,2821000000,57.19,2948.85,
2021-08-04,15:30:00,4665,2263000000,45.87,,58.0
2021-08-04,15:30:00,4665,,,,58.0
2021-10-28,15:30:00,4665,,,,73.0
2021-11-05,15:30:00,4665,5175000000,104.46,,73.0
2022-02-08,15:30:00,4665,8343000000,169.03,,73.0
2022-05-13,15:30:00,4665,8132000000,164.71,3047.67,
2022-08-05,15:30:00,4665,2059000000,41.66,,81.0
2022-10-27,15:30:00,4665,,,,
2022-11-08,15:30:00,4665,4533000000,91.65,,81.0
2023-02-09,15:30:00,4665,7594000000,153.71,,81.0
2023-04-27,15:30:00,4665,,,,
2023-05-15,15:30:00,4665,7196000000,146.13,3120.7,
2023-08-04,15:30:00,4665,1678000000,34.75,,78.0
2023-10-27,15:30:00,4665,,,,
2023-11-08,15:30:00,4665,2648000000,54.97,,98.0
2024-02-09,15:30:00,4665,4694000000,97.49,,98.0
2024-03-28,15:30:00,4665,,,,
2024-05-15,15:30:00,4665,4574000000,95.01,3202.54,
2024-08-06,15:30:00,4665,1512000000,31.47,,126.0
2024-11-05,15:30:00,4665,,,,110.0
2024-11-11,15:45:00,4665,3490000000,72.98,,110.0
2025-02-07,15:30:00,4665,8092000000,170.11,,110.0
2025-05-15,15:40:00,4665,8808000000,185.72,3220.79,
2025-08-07,15:30:00,4665,1879000000,40.04,,115.0
2025-11-07,15:30:00,4665,4248000000,90.47,,115.0
