DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,15:00:00,6702,114398000000,571.25,,200.0
2021-04-28,15:00:00,6702,202700000000,1013.78,7287.15,
2021-07-29,15:00:00,6702,24165000000,121.6,,220.0
2021-10-27,15:00:00,6702,52939000000,266.78,,220.0
2022-01-27,15:00:00,6702,124283000000,627.51,,220.0
2022-03-08,15:00:00,6702,,,,
2022-03-09,09:00:00,6702,,,,
2022-04-28,15:00:00,6702,182691000000,924.21,8094.7,
2022-07-29,15:00:00,6702,17283000000,87.95,,240.0
2022-10-27,15:00:00,6702,71981000000,366.23,,240.0
2023-01-31,15:00:00,6702,112749000000,575.46,,240.0
2023-04-27,15:00:00,6702,215182000000,1107.63,8425.37,
2023-07-27,15:00:00,6702,4354000000,23.12,,260.0
2023-10-26,15:00:00,6702,37812000000,200.73,,260.0
2024-01-31,15:00:00,6702,26084000000,138.45,,260.0
2024-04-25,15:00:00,6702,254478000000,135.59,952.76,
2024-07-25,15:00:00,6702,16876000000,9.18,,28.0
2024-10-31,15:00:00,6702,35636000000,19.39,,28.0
2025-01-31,15:30:00,6702,88052000000,48.15,,28.0
2025-04-24,15:30:00,6702,219807000000,120.93,979.53,
2025-07-30,15:30:00,6702,171761000000,96.64,,30.0
2025-10-30,15:30:00,6702,262002000000,147.47,,30.0
