Date,Open,High,Low,Close,Volume
2024-01-04,741,750,728.1,747.3,6014800
2024-01-05,747.4,751.6,743.8,746.8,4256700
2024-01-09,739,743.3,733,741.4,5776600
2024-01-10,744,746.7,737.6,743,3779800
2024-01-11,753.8,755.8,746.3,747.8,6235900
2024-01-12,758.7,758.8,740.6,741.8,5767500
2024-01-15,741.9,749.7,736.5,745.8,4581500
2024-01-16,742.1,743.3,727,727,6195400
2024-01-17,730,737.2,725.1,725.1,5227300
2024-01-18,722,725.4,718.5,721.7,4581000
2024-01-19,721.7,724.8,712.2,717.3,7449600
2024-01-22,722.5,732.3,719.6,732.1,4790800
2024-01-23,731.9,738,721.4,722.7,6140400
2024-01-24,721,724.8,716.3,720.9,5644500
2024-01-25,722.7,725.4,716.8,724.6,6095800
2024-01-26,724,724.5,718.9,722.3,4891400
2024-01-29,725,734.4,723,734.4,6438400
2024-01-30,731.6,732.3,726.4,726.7,3970600
2024-01-31,729.6,741.5,727.9,740.5,5620100
2024-02-01,737.1,737.4,730.4,735,4264200
2024-02-02,745,752,738.2,738.2,5638600
2024-02-05,741,748.9,741,747.8,3535400
2024-02-06,746.4,750.8,738.2,738.4,5067200
2024-02-07,734.8,749.2,733.7,746.5,5232700
2024-02-08,746.6,749,700.4,700.4,18907900
2024-02-09,686,687.2,659.5,674.7,23936200
2024-02-13,690,699.3,685.1,692.3,14031600
2024-02-14,690,690.1,671.1,677.5,8839300
2024-02-15,680,684.3,666.7,676,8250600
2024-02-16,677.5,686.9,676.1,683.5,8203100
2024-02-19,689.9,695.9,685.9,695.1,5056900
2024-02-20,691.1,694.5,688.9,690.2,4572100
2024-02-21,690,693.9,686.3,693.9,4100300
2024-02-22,698.9,703.5,691,692.5,6897900
2024-02-26,704.2,706.9,692.7,695.3,6986500
2024-02-27,695,699.8,691.5,694.5,5032800
2024-02-28,691,695.3,688.1,692.6,5555200
2024-02-29,692.8,692.8,683.4,690.5,10231900
2024-03-01,694,695.7,690.6,694,5324300
2024-03-04,691,693.2,683.2,687.8,6310600
2024-03-05,685.4,689.6,677.9,686.1,5354200
2024-03-06,688,692.6,683.8,692.4,4451100
2024-03-07,692.3,695.2,686.5,693.7,5423500
2024-03-08,695.8,707.4,694.5,707,8292600
2024-03-11,702,706.4,688.3,696.5,5673400
2024-03-12,695,700.6,682.1,700.6,5608300
2024-03-13,706.7,711.9,699,700.7,6412600
2024-03-14,704.3,714.8,701.6,714.8,7776300
2024-03-15,715,719.8,708.6,717.8,11495000
2024-03-18,718,719.1,709.2,719.1,8119000
2024-03-19,730.5,740.8,728,734.3,10971500
2024-03-21,738,742.7,735.5,738,6763200
2024-03-22,740,748.7,738.1,746.5,7127200
2024-03-25,747,747,735,735.6,5002800
2024-03-26,735,738.1,728,735.7,3953100
2024-03-27,738,741.6,734.7,739.6,6206800
2024-03-28,732.2,736.5,725.6,725.6,5608100
2024-03-29,732.3,746,730,740.1,5883900
2024-04-01,740,740,714.4,714.9,7304700
2024-04-02,719.6,723.4,713.7,717.7,7833600
2024-04-03,709.2,719.4,702.1,717.6,5842100
2024-04-04,731.9,732,722.6,723.5,4590000
2024-04-05,720,733.8,716.1,732.7,6106900
2024-04-08,737,739.2,732.3,737.1,4369200
2024-04-09,739.8,746.7,736.9,744.9,5169100
2024-04-10,749,758.9,733.4,735.2,10114800
2024-04-11,730.6,738.9,723.1,734.4,7068700
2024-04-12,734.8,742.9,731.2,737.7,5571400
2024-04-15,731.5,739.9,727.1,737,5144300
2024-04-16,725.3,725.8,710.3,715.2,8247200
2024-04-17,718,718.7,701.4,702,7109000
2024-04-18,703.6,725.3,702.5,719.2,9966600
2024-04-19,722.6,733.2,713.7,714.7,8829700
2024-04-22,721,726,718.2,724.5,3837700
2024-04-23,726,730.2,714.7,716.3,5565900
2024-04-24,719.4,726.1,712.4,720,6111800
2024-04-25,717,720.3,698.1,698.6,9479600
2024-04-26,698,705.7,691.6,702.8,6152700
2024-04-30,715.8,722.6,709.3,722.2,8642500
2024-05-01,718,722.2,714.6,720.2,3025500
2024-05-02,720,721.4,713.7,715.2,3066400
2024-05-07,710,716.9,708.7,714.9,7311600
2024-05-08,708.7,712.3,706.7,709.6,5664500
2024-05-09,709.3,724.6,708.9,717.8,7002200
2024-05-10,722,729,717.3,719.4,7360300
2024-05-13,722.4,784.6,715.2,781.8,29207600
2024-05-14,766.8,811.9,763.6,806.7,26246800
2024-05-15,798,806,781.1,790.9,9469700
2024-05-16,790,790.7,771.5,782.8,7590300
2024-05-17,780,788.2,775,787,6301700
2024-05-20,783.1,798.9,783.1,792.9,5010600
2024-05-21,787.9,795.7,783.9,785.2,3996600
