Date,Open,High,Low,Close,Volume
2021-01-25,766.7,769.7,752,763.3,206400
2021-01-26,763.3,764,743.7,745.3,240000
2021-01-27,750.7,766,745.3,764,218700
2021-01-28,748.3,760.7,748,748,465900
2021-01-29,756,762.3,745,745,293400
2021-02-01,747.7,783.7,747.7,772.7,323700
2021-02-02,783.3,829.3,770,821.7,1007100
2021-02-03,823.3,828,781.7,784,631800
2021-02-04,780.7,786.7,761.7,764,385500
2021-02-05,760.7,766,741,744,550800
2021-02-08,744,765,744,757.3,399600
2021-02-09,765.3,776.3,758.7,764.3,340500
2021-02-10,765.7,788.7,765.7,773.7,410700
2021-02-12,773.7,773.7,752.7,758.3,216300
2021-02-15,762,765,750.3,754.3,214500
2021-02-16,755.3,770.7,754,766.3,275700
2021-02-17,764.7,781.3,764,766.3,234900
2021-02-18,764.3,765.7,743.3,743.3,474300
2021-02-19,739.3,743.3,735.3,740.3,244500
2021-02-22,747.7,761,742,746.7,139200
2021-02-24,756,762.7,748,758,380700
2021-02-25,765,765,746.7,746.7,383700
2021-02-26,740,740,722,723,483900
2021-03-01,734.7,746.7,725.7,735.7,388500
2021-03-02,737.7,740.7,718,721.3,315000
2021-03-03,710,720.7,708.3,718.3,262800
2021-03-04,708.7,724.3,708.3,722.7,231000
2021-03-05,719.7,731.3,709.3,731.3,237900
2021-03-08,740,742.7,727,730.3,245700
2021-03-09,732.3,751.7,732,745.3,279300
2021-03-10,743.7,744.3,734,739.7,141300
2021-03-11,739.3,748.3,728.7,736.3,237300
2021-03-12,736.7,736.7,726.3,736.3,256200
2021-03-15,736.3,751,735.3,746.7,374400
2021-03-16,747,751.3,737.7,749.3,282900
2021-03-17,746.7,749,740.3,745.3,249600
2021-03-18,750.7,751.3,735.7,744.7,404700
2021-03-19,728.7,735.7,725,729,603600
2021-03-22,733.3,764.7,727,748.7,1379100
2021-03-23,757.3,789.3,753.3,754.3,803700
2021-03-24,739,740,722.7,725.3,585600
2021-03-25,733.3,749.3,732.7,743,316800
2021-03-26,756.7,761.3,745.7,751,251400
2021-03-29,761.3,763.3,745.7,751.7,347100
2021-03-30,749.3,749.3,734.3,741,341400
2021-03-31,734.3,735.3,722.7,722.7,440700
2021-04-01,726.7,732.7,718.7,728.3,306000
2021-04-02,733.7,736,724.7,725.3,259500
2021-04-05,722.7,739.3,719,739,230700
2021-04-06,740,751.7,728.7,731.7,413100
2021-04-07,748.3,761,743.3,755,499500
2021-04-08,749.3,762.7,745,749,355500
2021-04-09,748.3,760,745.3,755,265200
2021-04-12,758.3,760.3,751.3,760.3,149400
2021-04-13,764.7,778.7,761,766.7,307500
2021-04-14,762.7,764,752,758.3,172200
2021-04-15,757.3,765.3,748.3,752,210600
2021-04-16,752,752.7,744.7,744.7,152100
2021-04-19,743.7,753.7,743.7,745.3,146400
2021-04-20,742,753,739.3,743,209700
2021-04-21,734.3,736.3,716.7,727,283800
2021-04-22,733.7,749.7,732.3,743,216900
2021-04-23,739.3,745,732.7,735.7,118500
2021-04-26,731.7,734,722.3,722.3,247200
2021-04-27,718,728.3,715,722.7,278700
2021-04-28,720,739,717.7,732,240600
2021-04-30,730.3,741.7,729,735.7,287400
2021-05-06,748,760.3,745.3,756,300000
2021-05-07,765.3,777.7,762.3,772,293100
2021-05-10,783.3,794.3,778.7,790.3,363000
2021-05-11,795,813.3,748,760.3,1163700
2021-05-12,755.3,803.3,754,793,574800
2021-05-13,776.7,798.3,768,781,289800
2021-05-14,793.7,802.7,793.7,798,267600
2021-05-17,810.7,816.7,803.7,811,292200
2021-05-18,811.3,820.7,801.7,817.7,205800
2021-05-19,809.7,821.7,808,812,225600
2021-05-20,812,815.3,793.7,795,172200
2021-05-21,781.7,788.7,772.3,773.3,238500
2021-05-24,773.7,790.3,773.7,779.7,117000
2021-05-25,783.3,787,766.3,768.3,187500
2021-05-26,774.7,781,769,772,104700
2021-05-27,763,770.3,756,756.7,219000
2021-05-28,760.3,767.3,757,765,308100
2021-05-31,766.7,772.3,757,761.3,143700
2021-06-01,761.3,770.7,756.3,768,167700
2021-06-02,768,778.7,763.3,775.3,235500
2021-06-03,782.7,786.7,767.7,779,194100
2021-06-04,778.3,778.7,769.3,774.3,149700
2021-06-07,781,781,770.7,776.3,119100
2021-06-08,778.7,797,777.3,793.7,233700
2021-06-09,799,799,791.3,794.3,127800
2021-06-10,794.3,801.7,791.7,799.7,150000
2021-06-11,804.7,809.7,789.3,791.3,279900
2021-06-14,800,802.7,791.3,793.7,155400
2021-06-15,790.3,795.7,787,791.7,106800
2021-06-16,792.3,804.3,792.3,804.3,138300
2021-06-17,804.3,811.7,804,810,127200
2021-06-18,809.3,811.7,801.3,805.3,145800
2021-06-21,788,796.3,782,789.3,160200
2021-06-22,813,821,807.3,820,282000
2021-06-23,826.7,839.3,821,826,387600
2021-06-24,825,835.7,822,825,168000
2021-06-25,834.7,835.7,828,834.3,219000
2021-06-28,836.7,836.7,824.7,835.7,99900
2021-06-29,827,835,815,827.7,152100
2021-06-30,834.3,849.3,834.3,842,199800
2021-07-01,849.7,851.3,839.7,846,197700
2021-07-02,848.3,857.7,843.3,851.7,233400
2021-07-05,846.7,859.7,845.3,858,207300
2021-07-06,864.7,877.3,857.3,871,209400
2021-07-07,862,870.7,852,853,156900
2021-07-08,858,869,858,860,215700
2021-07-09,847.3,850,832.3,848,214500
2021-07-12,854.7,869.7,854.7,865,186600
2021-07-13,873.3,884.3,871.3,882.7,154200
2021-07-14,874.3,886.7,869.7,869.7,228900
2021-07-15,870.7,870.7,847.3,848.7,229200
2021-07-16,846.7,860.3,839.7,854.3,191400
2021-07-19,839.7,850.3,837.7,838.3,148500
2021-07-20,822.3,830,815,824,207000
2021-07-21,839,848,837,841.3,168900
2021-07-26,853,867,850,866.3,203700
2021-07-27,872.3,875.3,853.3,858.3,297600
2021-07-28,857,862,849,852.3,247800
2021-07-29,865,865,844,844.7,228900
2021-07-30,857,859.7,840.7,847,268500
2021-08-02,856,881.7,856,877,239100
2021-08-03,893.7,939.7,878.7,932,644100
2021-08-04,933.3,946,925.3,931.3,417900
2021-08-05,931.3,931.3,910.7,920,268800
2021-08-06,912,915,901,904.3,200100
2021-08-10,900.7,907,896.7,897,204000
2021-08-11,896.3,904.7,893,897.3,191100
2021-08-12,905.3,921.7,901.7,915,182100
2021-08-13,912,916.7,895,895.7,186600
2021-08-16,894.3,894.3,867,872,268200
2021-08-17,877,898.7,871.3,890.3,273600
