Date,Open,High,Low,Close,Volume
2021-01-25,1000,1083.8,996.3,1028.8,442000
2021-01-26,1018.8,1051.3,983.8,1000,180400
2021-01-27,1000,1047.5,988.8,1035,159600
2021-01-28,1050,1075,1000,1057.5,210000
2021-01-29,1055,1082.5,990,992.5,265600
2021-02-01,1005,1072.5,997.5,1048.8,218000
2021-02-02,1050,1067.5,1033.8,1050,61600
2021-02-03,1058.8,1067.5,1022.5,1023.8,84800
2021-02-04,1041.3,1128.8,1041.3,1118.8,419600
2021-02-05,1105,1123.8,1077.5,1105,162800
2021-02-08,1105,1112.5,1037.5,1053.8,218000
2021-02-09,1055,1057.5,1015,1033.8,136400
2021-02-10,1020,1025,996.3,1016.3,107600
2021-02-12,1018.8,1036.3,1016.3,1031.3,64800
2021-02-15,1013.8,1045,1005,1021.3,100800
2021-02-16,1016.3,1037.5,1000,1010,71600
2021-02-17,1010,1010,990,996.3,56400
2021-02-18,1001.3,1006.3,970,975,90800
2021-02-19,970,975,931.3,956.3,109200
2021-02-22,986.3,987.5,971.3,985,44400
2021-02-24,987.5,1016.3,963.8,987.5,99200
2021-02-25,997.5,1000,971.3,978.8,58000
2021-02-26,961.3,990,956.3,978.8,75600
2021-03-01,967.5,987.5,962.5,986.3,44000
2021-03-02,987.5,987.5,967.5,976.3,46800
2021-03-03,976.3,990,961.3,967.5,49200
2021-03-04,962.5,972.5,942.5,962.5,57200
2021-03-05,945,953.8,896.3,951.3,121600
2021-03-08,970,990,953.8,970,59200
2021-03-09,983.8,997.5,958.8,997.5,51600
2021-03-10,1010,1013.8,996.3,1005,38400
2021-03-11,1006.3,1008.8,992.5,1008.8,24000
2021-03-12,1011.3,1036.3,1007.5,1030,70400
2021-03-15,1033.8,1038.8,1017.5,1037.5,39200
2021-03-16,1037.5,1058.8,1028.8,1045,64000
2021-03-17,1045,1052.5,1033.8,1045,29200
2021-03-18,1050,1056.3,1020,1033.8,38800
2021-03-19,1030,1052.5,1030,1052.5,41600
2021-03-22,1052.5,1100,1052.5,1098.8,133200
2021-03-23,1090,1092.5,1050,1071.3,82400
2021-03-24,1038.8,1050,1017.5,1027.5,74000
2021-03-25,1018.8,1037.5,1015,1028.8,26000
2021-03-26,1043.8,1068.8,1028.8,1060,36800
2021-03-29,1060,1095,1060,1076.3,80400
2021-03-30,1068.8,1078.8,1057.5,1070,24400
2021-03-31,1070,1105,1065,1105,122800
2021-04-01,1108.8,1142.5,1087.5,1095,128800
2021-04-02,1091.3,1125,1056.3,1112.5,150000
2021-04-05,1075,1140,1065,1130,147200
2021-04-06,1147.5,1257.5,1147.5,1217.5,563200
2021-04-07,1221.3,1312.5,1213.8,1275,362400
2021-04-08,1252.5,1337.5,1235,1322.5,198000
2021-04-09,1322.5,1322.5,1255,1260,163200
2021-04-12,1300,1322.5,1257.5,1322.5,118000
2021-04-13,1322.5,1332.5,1275,1327.5,104400
2021-04-14,1312.5,1407.5,1312.5,1390,172400
2021-04-15,1397.5,1397.5,1342.5,1380,128800
2021-04-16,1390,1390,1350,1372.5,58400
2021-04-19,1370,1370,1325,1335,72800
2021-04-20,1325,1330,1290,1317.5,88400
2021-04-21,1277.5,1292.5,1238.8,1267.5,129200
2021-04-22,1267.5,1317.5,1267.5,1287.5,58400
2021-04-23,1275,1315,1265,1265,52400
2021-04-26,1275,1302.5,1267.5,1285,32000
2021-04-27,1287.5,1287.5,1230,1238.8,130000
2021-04-28,1228.8,1232.5,1207.5,1207.5,58400
2021-04-30,1211.3,1212.5,1185,1200,45200
2021-05-06,1191.3,1225,1191.3,1210,32400
2021-05-07,1210,1255,1183.8,1232.5,108000
2021-05-10,1240,1241.3,1202.5,1221.3,52800
2021-05-11,1208.8,1236.3,1183.8,1190,64800
2021-05-12,1185,1210,1135,1152.5,127600
2021-05-13,1140,1166.3,1115,1135,106400
2021-05-14,1138.8,1176.3,1133.8,1176.3,54000
2021-05-17,1192.5,1192.5,1130,1138.8,74400
2021-05-18,1155,1165,1141.3,1150,31600
2021-05-19,1133.8,1158.8,1133.8,1143.8,37600
2021-05-20,1141.3,1193.8,1141.3,1181.3,46400
2021-05-21,1198.8,1201.3,1162.5,1171.3,54000
2021-05-24,1172.5,1178.8,1162.5,1166.3,28800
2021-05-25,1170,1172.5,1147.5,1151.3,59600
2021-05-26,1150,1150,1111.3,1135,92400
2021-05-27,1126.3,1126.3,1087.5,1100,169600
2021-05-28,1100,1105,1085,1097.5,59200
2021-05-31,1092.5,1112.5,1070,1083.8,67200
2021-06-01,1092.5,1100,1081.3,1093.8,31600
2021-06-02,1097.5,1113.8,1082.5,1088.8,66800
2021-06-03,1087.5,1087.5,1062.5,1082.5,62000
2021-06-04,1070,1071.3,1045,1052.5,83200
2021-06-07,1053.8,1065,1047.5,1055,25200
2021-06-08,1050,1067.5,1050,1062.5,40000
2021-06-09,1057.5,1072.5,1057.5,1063.8,22800
2021-06-10,1091.3,1110,1070,1106.3,68400
2021-06-11,1128.8,1137.5,1090,1100,113600
2021-06-14,1090,1093.8,1062.5,1080,104800
2021-06-15,1080,1080,1068.8,1076.3,57600
2021-06-16,1087.5,1087.5,1070,1073.8,25600
2021-06-17,1070,1078.8,1058.8,1073.8,61200
